gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_type,gene_name
ENSG00000171150.9,2073.5284030592434,-1.3746962802771505,0.24675301844642236,-5.571142711575945,2.530739154478519e-08,1.1022390746244523e-06,protein_coding,SOCS5
ENSG00000183873.18,166.8147757193175,-5.030118753701192,0.9028946897196372,-5.571102378798044,2.5313251725761116e-08,1.1022390746244523e-06,protein_coding,SCN5A
ENSG00000162458.13,3395.3688372670517,-3.1280446464420373,0.5614970384683569,-5.570901415570543,2.5342470461260577e-08,1.1022390746244523e-06,protein_coding,FBLIM1
ENSG00000102802.10,1061.3990824667274,-8.256018516181248,1.4839647566048861,-5.563486922068095,2.6443668945108098e-08,1.1429906347143309e-06,protein_coding,MEDAG
ENSG00000026652.15,686.7369275456226,-3.6033087595628626,0.648165885063835,-5.559238526118956,2.7095418783712764e-08,1.1675357233180007e-06,protein_coding,AGPAT4
ENSG00000041982.17,21312.06448635372,-5.523289738816874,0.9938294021491395,-5.557583350696661,2.7353537292379623e-08,1.1768362659515907e-06,protein_coding,TNC
ENSG00000158163.15,385.2236651779463,-3.5234501671089204,0.6341986581167754,-5.555751533079,2.7641984142098537e-08,1.1874109113880477e-06,protein_coding,DZIP1L
ENSG00000198846.6,179.30282353731423,-4.668215949561853,0.8404719131853179,-5.554279537872606,2.7875908345090528e-08,1.195208770007368e-06,protein_coding,TOX
ENSG00000142156.16,34835.42065174298,-4.3123869610210726,0.7784004601239894,-5.54006219412327,3.023642432400305e-08,1.2830199809191293e-06,protein_coding,COL6A1
ENSG00000105810.10,4570.240986738354,-3.1340234897452484,0.5658151044016819,-5.538953388420594,3.042846096892811e-08,1.2892034087231092e-06,protein_coding,CDK6
ENSG00000092964.18,3905.284949166839,-2.8510114509756015,0.5160956428976647,-5.524192056666755,3.310052324388654e-08,1.383462710235474e-06,protein_coding,DPYSL2
ENSG00000170425.4,1082.753879663652,-3.3677927637353764,0.6101108587234682,-5.519968568961043,3.3906030468451746e-08,1.4150048937328676e-06,protein_coding,ADORA2B
ENSG00000271605.6,115.11757548892325,-5.09143458269043,0.9235087637906907,-5.513141598994487,3.52484415390318e-08,1.4622587461706246e-06,protein_coding,MILR1
ENSG00000169429.12,6257.492903263211,-5.347999351915206,0.9705494766092198,-5.510279981397089,3.582633738173864e-08,1.4840207252352335e-06,protein_coding,CXCL8
ENSG00000163734.4,228.63417032097104,-5.44772726932422,0.9897769179361691,-5.503995062527357,3.7127995028945195e-08,1.5243287162621217e-06,protein_coding,CXCL3
ENSG00000204767.4,245.70985858093675,-6.053056457037395,1.1000367577755101,-5.502594721723537,3.7424203997659e-08,1.531970797762994e-06,protein_coding,INSYN2B
ENSG00000196639.7,1164.8658278711578,-4.355066018657255,0.7918908654160465,-5.499578551609096,3.80700081813489e-08,1.5538368735132375e-06,protein_coding,HRH1
ENSG00000136158.12,1159.6240335716914,-3.509954123917591,0.6383435050691628,-5.4985350301908325,3.8295946941311106e-08,1.5584882734770993e-06,protein_coding,SPRY2
ENSG00000147509.14,173.65917126447505,-3.680610866798771,0.6693616833877355,-5.498687717185531,3.826280678416346e-08,1.5584882734770993e-06,protein_coding,RGS20
ENSG00000107159.14,217.2976698881004,-4.659408597783938,0.8492848534019711,-5.486273043867197,4.105022346118992e-08,1.64888026012364e-06,protein_coding,CA9
ENSG00000168542.16,128787.6415139246,-6.391695392032399,1.1661899944070846,-5.480835389332997,4.2332220965103995e-08,1.6930455499779236e-06,protein_coding,COL3A1
ENSG00000087245.13,17418.416252416842,-5.53644256330693,1.0103805850957275,-5.47956150877779,4.263812049790657e-08,1.7003935847847096e-06,protein_coding,MMP2
ENSG00000137462.9,227.95180330601158,-4.325964707979672,0.7904619847730363,-5.4727043062314715,4.432193162894371e-08,1.7650147193466052e-06,protein_coding,TLR2
ENSG00000171456.21,9125.78218555614,-1.4766364939562213,0.2701858569675575,-5.465261988652234,4.6222361089911926e-08,1.8309058646913604e-06,protein_coding,ASXL1
ENSG00000146122.17,581.8114065830824,-4.6692360015093355,0.8547142022524729,-5.462920809323461,4.6836357115603925e-08,1.8466527431585707e-06,protein_coding,DAAM2
ENSG00000162413.17,2520.6231180126065,-1.3625025412958753,0.25002282866130526,-5.449512544878838,5.050806075823073e-08,1.9857943209973316e-06,protein_coding,KLHL21
ENSG00000141867.19,7065.179437387462,-1.5298474892533844,0.2807736278459246,-5.448686548627328,5.074315050001235e-08,1.992223324849568e-06,protein_coding,BRD4
ENSG00000148082.10,797.9477638539005,-3.871684839727785,0.7106089352139773,-5.4484043865307585,5.0823700423574386e-08,1.9925753873107272e-06,protein_coding,SHC3
ENSG00000135318.12,11217.268828927528,-4.952996252836443,0.9091715188138398,-5.447812816770175,5.099298066430463e-08,1.9964002950373893e-06,protein_coding,NT5E
ENSG00000188042.8,3411.5977139494653,-3.4715031478993366,0.6375888177335296,-5.44473656272654,5.188211152531829e-08,2.025512561597139e-06,protein_coding,ARL4C
ENSG00000196549.13,1847.4374702357215,-5.513470844243392,1.0129644764779056,-5.44290641209238,5.2418190003281016e-08,2.043575261808586e-06,protein_coding,MME
ENSG00000127863.16,465.5841783105053,-4.572570781830001,0.841122159781139,-5.436274301725436,5.440617792747128e-08,2.097576688073533e-06,protein_coding,TNFRSF19
ENSG00000084636.18,6396.510325773319,-3.703298943525837,0.6814153364121915,-5.434716164482822,5.488372569412931e-08,2.113061394774251e-06,protein_coding,COL16A1
ENSG00000146281.6,1169.5880060794125,-3.6830202413499533,0.6794459539224165,-5.4206228178827365,5.939175222980559e-08,2.2615989262228025e-06,protein_coding,PM20D2
ENSG00000065243.20,4223.646688430709,-1.01194945321617,0.18681449773176287,-5.4168678850030965,6.065212268028252e-08,2.3032912509254354e-06,protein_coding,PKN2
ENSG00000090376.11,239.65426846560973,-4.522080873508022,0.8361225731201432,-5.408394676671695,6.359216620438759e-08,2.4083694400888887e-06,protein_coding,IRAK3
ENSG00000146674.16,53288.625695880044,-4.133649189445652,0.764430836023629,-5.407486190572613,6.391546918261091e-08,2.417324728487986e-06,protein_coding,IGFBP3
ENSG00000080986.13,3050.6913598320284,-2.0193538395272808,0.37417905277398944,-5.396758115016676,6.785576839868433e-08,2.5524772556024012e-06,protein_coding,NDC80
ENSG00000059804.16,1282.9890498448572,-4.618544893116543,0.8561146765491541,-5.394773643798604,6.860999048936544e-08,2.573891772590265e-06,protein_coding,SLC2A3
ENSG00000040275.17,4455.4220069041,-1.6336961040153957,0.30306466787205893,-5.390585829375112,7.022836350783329e-08,2.6239956061799294e-06,protein_coding,SPDL1
ENSG00000087053.20,3585.6930908942763,-1.2914158550290604,0.2395866975161559,-5.390181793970331,7.038644380080334e-08,2.6263767421436484e-06,protein_coding,MTMR2
ENSG00000163513.19,4418.872349958897,-4.028580185403092,0.7476000009169829,-5.388684029510114,7.097546206221642e-08,2.6448098553733017e-06,protein_coding,TGFBR2
ENSG00000138316.11,251.94082186945803,-4.044771807808708,0.7506851866842171,-5.388106598552316,7.120381820644074e-08,2.649772036891022e-06,protein_coding,ADAMTS14
ENSG00000113070.8,772.6921732212874,-3.473244169292271,0.644875859213207,-5.38591128768546,7.207850956912517e-08,2.675169856488224e-06,protein_coding,HBEGF
ENSG00000154027.19,549.9646528362084,-4.24335518933431,0.7893978756865981,-5.37543274441111,7.639896610574462e-08,2.8167438682377574e-06,protein_coding,AK5
ENSG00000145990.11,1305.7414134915375,-2.4022529173569183,0.44705092873847346,-5.373555366803064,7.719908578557759e-08,2.8260378482756963e-06,protein_coding,GFOD1
ENSG00000174125.8,292.3520987371842,-5.054347935297583,0.9406215685572544,-5.373412756258663,7.726019552154782e-08,2.8260378482756963e-06,protein_coding,TLR1
ENSG00000142627.13,6435.767672507045,-3.2084756405563337,0.5972127670984432,-5.372416360327836,7.768846800315598e-08,2.8379740096271e-06,protein_coding,EPHA2
ENSG00000145147.20,1724.7648092080913,-4.967044088816658,0.9272996557181149,-5.356460620024822,8.486798663560123e-08,3.0720224655248323e-06,protein_coding,SLIT2
ENSG00000154822.18,158.33555067763723,-4.471772476331403,0.8356686057373434,-5.351131352344847,8.740604672028662e-08,3.1534392152173256e-06,protein_coding,PLCL2
ENSG00000061337.15,270.8619799291615,-4.428581715907305,0.8276136051044264,-5.351025754764527,8.745707264505589e-08,3.1534392152173256e-06,protein_coding,LZTS1
ENSG00000101384.12,6541.737976181357,-4.1381785397809905,0.7735025299449437,-5.349922436679731,8.799193607400137e-08,3.1686203525949574e-06,protein_coding,JAG1
ENSG00000265190.7,654.7381280398229,-5.370963849513098,1.0049597048617926,-5.344456920540652,9.068854055084111e-08,3.2405728045869235e-06,protein_coding,ANXA8
ENSG00000124875.10,456.3253504310858,-6.4378454666990645,1.204701894246015,-5.343932384806542,9.09515065738664e-08,3.245802739730955e-06,protein_coding,CXCL6
ENSG00000168994.14,2423.4156268963907,-3.382867773240162,0.6334925928851438,-5.34002735191175,9.293255943568456e-08,3.3110006532592652e-06,protein_coding,PXDC1
ENSG00000291237.1,19532.922191482518,-3.2229044163859353,0.6038138757408187,-5.337579253924493,9.419573281647725e-08,3.3444291054584957e-06,protein_coding,SOD2
ENSG00000124882.4,824.6772132686378,-5.462849648144991,1.025760153939143,-5.32565983106914,1.0058722220704293e-07,3.5263802485582453e-06,protein_coding,EREG
ENSG00000168497.5,425.58808884163614,-5.509127778745365,1.0346557989057732,-5.324599528240875,1.0117569298338238e-07,3.538121777969646e-06,protein_coding,CAVIN2
ENSG00000168779.21,555.9593784907557,-3.706170773634092,0.6960470131480736,-5.324598344114522,1.0117635203563149e-07,3.538121777969646e-06,protein_coding,SHOX2
ENSG00000171867.18,11346.899743695498,-3.1251511234655576,0.5873013247302405,-5.321205643288823,1.0308179746989118e-07,3.5912201681750825e-06,protein_coding,PRNP
ENSG00000075340.23,1536.478568911893,-5.767436855896765,1.0843265511339724,-5.318911401611689,1.043899504678516e-07,3.6322483265288966e-06,protein_coding,ADD2
ENSG00000174130.13,703.541193333936,-4.142889483533305,0.7805823951854876,-5.3074339225250435,1.1117928932567311e-07,3.844455525055201e-06,protein_coding,TLR6
ENSG00000065989.16,616.8657789557,-2.5893607773814145,0.49007463914991145,-5.28360492571692,1.2666626074051426e-07,4.326235624506693e-06,protein_coding,PDE4A
ENSG00000077935.17,341.28797979520925,-4.408047270750567,0.8355153498661119,-5.27584235461017,1.3214765464378317e-07,4.492796226098317e-06,protein_coding,SMC1B
ENSG00000161040.18,216.39525631257027,-3.683577228298421,0.6982044915321418,-5.275785637263905,1.321885367572396e-07,4.492796226098317e-06,protein_coding,FBXL13
ENSG00000115008.6,311.42014317705684,-5.225697264430671,0.9953053671953772,-5.2503457096347335,1.5181401878209583e-07,5.10990934319035e-06,protein_coding,IL1A
ENSG00000076053.12,991.356980725073,-1.3983771515661778,0.2667417347623465,-5.242438543829901,1.5846818091109662e-07,5.320274026054686e-06,protein_coding,RBM7
ENSG00000080573.7,2707.0823544443365,-7.070098407523421,1.3487909960824027,-5.241804273648548,1.5901399380639786e-07,5.326490411064851e-06,protein_coding,COL5A3
ENSG00000029153.15,1354.0757388394163,-2.9162435060927407,0.557241925348328,-5.233352648887316,1.6646271604455078e-07,5.549288818941455e-06,protein_coding,ARNTL2
ENSG00000065882.18,2778.692137157175,-2.0059504532540826,0.38354335658229566,-5.2300487515383995,1.6946534396109016e-07,5.635886875150425e-06,protein_coding,TBC1D1
ENSG00000116871.16,6217.158650395259,-1.4200054135906053,0.27156508803634266,-5.228968951268768,1.7045798632241857e-07,5.662134256886448e-06,protein_coding,MAP7D1
ENSG00000126785.13,336.2938696522472,-6.604313801354769,1.2635504148752192,-5.226790893030549,1.7247737318751617e-07,5.722383980986532e-06,protein_coding,RHOJ
ENSG00000154237.13,1117.7811898360665,-2.2860727635752456,0.4379400606435421,-5.220058562845149,1.7886656140442798e-07,5.892224382548708e-06,protein_coding,LRRK1
ENSG00000065978.19,42775.65436960169,-1.4924685425640134,0.28608060895500725,-5.216951082478779,1.8189227116108113e-07,5.963666972956248e-06,protein_coding,YBX1
ENSG00000166582.11,560.7435493747881,-2.660816376598686,0.510985526371409,-5.2072245480093615,1.9168607879593278e-07,6.255303270062819e-06,protein_coding,CENPV
ENSG00000173083.16,578.6816262252419,-3.710379332720457,0.7126402929250437,-5.2065247636941,1.9241002715583252e-07,6.271575545561773e-06,protein_coding,HPSE
ENSG00000136490.9,392.62325613902766,-3.2729152625957534,0.6292846790432491,-5.201008973509133,1.9820953103025971e-07,6.4401215076801486e-06,protein_coding,LIMD2
ENSG00000196460.14,116.37542674689135,-5.312642405975812,1.0232756691804799,-5.191799791575809,2.082708961984041e-07,6.7022296723454065e-06,protein_coding,RFX8
ENSG00000111252.11,1504.9128824737845,-2.3630997662202016,0.4553181559567787,-5.189996786432826,2.1029770997727787e-07,6.75184204720589e-06,protein_coding,SH2B3
ENSG00000164318.18,171.87746333298128,-6.200522414431252,1.1952700275453696,-5.1875494838306695,2.1307931689863447e-07,6.817558465736079e-06,protein_coding,EGFLAM
ENSG00000197860.10,924.5385933066584,-1.7607945573274248,0.33960501249238706,-5.18483088457623,2.162109656843057e-07,6.909096797410062e-06,protein_coding,SGTB
ENSG00000056277.16,536.4720294893455,-1.3499026429859011,0.2604195243549508,-5.183569267049229,2.1767933188944946e-07,6.940803989089021e-06,protein_coding,ZNF280C
ENSG00000097033.15,5211.820880729366,-1.1306331333610076,0.21834002529344196,-5.178313650195253,2.239005711786597e-07,7.090439475914871e-06,protein_coding,SH3GLB1
ENSG00000145242.14,588.2391279766495,-5.292908077458097,1.0225502407497484,-5.176183884693296,2.2647025679416302e-07,7.1555346970741445e-06,protein_coding,EPHA5
ENSG00000117020.19,2993.672771438215,-4.0752458836263825,0.7875081949737714,-5.174861556535436,2.2808003644558445e-07,7.1982266377542955e-06,protein_coding,AKT3
ENSG00000049192.15,847.0930529815638,-3.9686932408516182,0.7675335702699639,-5.170709653071869,2.3320666963010645e-07,7.335074413360049e-06,protein_coding,ADAMTS6
ENSG00000164430.17,599.8534708485421,-3.1769582142020383,0.615096641127451,-5.164974089890627,2.4047223113511227e-07,7.5211067706482975e-06,protein_coding,CGAS
ENSG00000113361.13,2361.2469156247666,-4.90835111336337,0.951276682979143,-5.159751312301414,2.472780869753582e-07,7.707987490533113e-06,protein_coding,CDH6
ENSG00000174010.10,758.5595077563353,-1.330430977393563,0.2578588614709221,-5.159531729118378,2.475682665842857e-07,7.708400747919661e-06,protein_coding,KLHL15
ENSG00000148346.12,752.9639261204339,-4.699007217535684,0.9131620204199485,-5.145863617252375,2.6629284366758317e-07,8.227000661854434e-06,protein_coding,LCN2
ENSG00000119917.15,1169.2738241784252,-4.185165133322405,0.814706998232794,-5.137018759382913,2.7913110171295823e-07,8.547737455755671e-06,protein_coding,IFIT3
ENSG00000149294.17,643.6847362593513,-4.827640338019773,0.9398176931881892,-5.136783839047267,2.794801074093757e-07,8.549020076755366e-06,protein_coding,NCAM1
ENSG00000271503.6,199.34043589999303,-4.009178413646075,0.7806393311416526,-5.135762769962946,2.810019453546287e-07,8.586136279793023e-06,protein_coding,CCL5
ENSG00000142945.13,4787.199776377341,-1.5280044286554317,0.2976571850066148,-5.13343707332808,2.844981792734894e-07,8.683433463000934e-06,protein_coding,KIF2C
ENSG00000131016.17,3402.2254511021147,-3.410567352563947,0.6649647181503764,-5.128944828908463,2.9137071171982737e-07,8.864038395008869e-06,protein_coding,AKAP12
ENSG00000008256.16,3653.542680497999,-2.4360489466025212,0.47516603619320585,-5.126732049535643,2.948146311657266e-07,8.939498990336782e-06,protein_coding,CYTH3
ENSG00000149380.12,508.08985988799435,-3.410969086884091,0.6656915227015218,-5.123948511529233,2.9920271939961463e-07,9.0626843277559e-06,protein_coding,P4HA3
ENSG00000011422.12,2302.7755262116343,-2.9093599176868974,0.5704944889787344,-5.099716077704907,3.4016334535278415e-07,1.0170555189301932e-05,protein_coding,PLAUR
ENSG00000116717.13,3826.9262218598146,-2.3747343005489623,0.4659028297719437,-5.097059190886174,3.44970490533032e-07,1.0292174249172002e-05,protein_coding,GADD45A
ENSG00000147065.18,22146.84423758109,-4.018837183777632,0.7884940828883431,-5.096851417142125,3.4534917082161964e-07,1.0292440598491011e-05,protein_coding,MSN
ENSG00000038382.23,13411.398829734857,-1.6249623189267086,0.31928652724736795,-5.0893544833721265,3.5928443870353247e-07,1.0608807380896007e-05,protein_coding,TRIO
ENSG00000118473.23,221.54211670498924,-5.855959377638201,1.150549190780358,-5.089707962565605,3.5861537456674685e-07,1.0608807380896007e-05,protein_coding,SGIP1
ENSG00000103187.8,8646.44761978901,-2.4890593846748277,0.48915161971357096,-5.088523239751978,3.6086256490011184e-07,1.0640858428558807e-05,protein_coding,COTL1
ENSG00000185483.13,1284.7696483052007,-4.511317465106237,0.8866222461377867,-5.088206939040812,3.614648211664306e-07,1.0647338372474881e-05,protein_coding,ROR1
ENSG00000118495.21,1066.1048582194849,-4.855804914091504,0.9564314196785962,-5.077002714657024,3.834353962858729e-07,1.1223246783400167e-05,protein_coding,PLAGL1
ENSG00000112208.11,1090.1925170418053,-2.9005983156837485,0.5719545065134432,-5.071379423803129,3.9494246320584854e-07,1.1511642309736125e-05,protein_coding,BAG2
ENSG00000099256.19,474.2032509542817,-3.9314380588146327,0.7763431277928032,-5.064046963347226,4.1044846434741126e-07,1.191370537390463e-05,protein_coding,PRTFDC1
ENSG00000017797.13,6075.854060965306,-1.250819218953922,0.2472324836959561,-5.059283473817973,4.208348469616309e-07,1.2177088149713053e-05,protein_coding,RALBP1
ENSG00000198873.12,539.7303975165485,-2.5911338721824357,0.5126402985871364,-5.054487287331364,4.3154850094268217e-07,1.2448273649990156e-05,protein_coding,GRK5
ENSG00000085415.16,3374.1907440242862,-1.173679005561971,0.23242948088028262,-5.049613332684323,4.4270523158840254e-07,1.2729690757050107e-05,protein_coding,SEH1L
ENSG00000170264.13,516.0481639603813,-1.6854572450243492,0.33410430397496865,-5.044703779543723,4.5422450944292666e-07,1.2981307438247747e-05,protein_coding,FAM161A
ENSG00000148677.7,3338.840710663234,-5.181536014985103,1.0276486195140406,-5.042128132702959,4.6038283188374764e-07,1.3116905330927328e-05,protein_coding,ANKRD1
ENSG00000136859.10,588.7789294981842,-4.247972437449815,0.8431474957679702,-5.038231695844157,4.698524669258051e-07,1.3373019702808497e-05,protein_coding,ANGPTL2
ENSG00000128346.11,149.36952768371611,-2.0558086881568305,0.4082257522236904,-5.035960315973242,4.754590635753688e-07,1.3504978054779557e-05,protein_coding,C22orf23
ENSG00000204175.6,1305.2643184187978,-4.643951975057792,0.9224609138032996,-5.034307584817672,4.795791090179612e-07,1.360811832683381e-05,protein_coding,GPRIN2
ENSG00000164484.12,2022.9421912677772,-5.312627619426524,1.05621574156999,-5.029869760821477,4.908131115945712e-07,1.3912702417868111e-05,protein_coding,TMEM200A
ENSG00000162490.7,117.25237865289955,-4.138293148329629,0.8228166836410874,-5.029422993730584,4.919580263645653e-07,1.3930970113818964e-05,protein_coding,DRAXIN
ENSG00000100139.14,3376.8573210305453,-1.6634472836435377,0.33214282401198886,-5.008228880427339,5.493318663433129e-07,1.5414517975335138e-05,protein_coding,MICALL1
ENSG00000159753.15,377.801754514375,-3.399398305568779,0.679652132643574,-5.001673859753054,5.683467956677185e-07,1.5884037554424308e-05,protein_coding,CARMIL2
ENSG00000213949.10,1702.6154647776639,-5.327084694091349,1.0653639329121325,-5.0002487690098185,5.725639041279829e-07,1.598584637442982e-05,protein_coding,ITGA1
ENSG00000047932.14,3285.569710557869,-1.4214865561955694,0.28439364208333234,-4.998306381895306,5.783603939248329e-07,1.611535528057222e-05,protein_coding,GOPC
ENSG00000178031.18,3640.434535936771,-5.289675681657138,1.0604988449425796,-4.987912723227478,6.103512877829357e-07,1.6905212384801787e-05,protein_coding,ADAMTSL1
ENSG00000168487.20,3788.7123697752327,-2.535140010364568,0.5084174291693743,-4.986335764504271,6.153516767374069e-07,1.699298539053815e-05,protein_coding,BMP1
ENSG00000139174.12,452.470082974019,-4.033535464082172,0.8096888260324652,-4.981587165833562,6.306486536064725e-07,1.7380926655237393e-05,protein_coding,PRICKLE1
ENSG00000079739.17,3675.8760417580743,-2.2855128113826435,0.45915884641715127,-4.977608139790098,6.437481736062162e-07,1.7706891462947267e-05,protein_coding,PGM1
ENSG00000165757.9,1728.8690664408325,-3.897122888798209,0.7831511872835505,-4.976207598325715,6.484210466792801e-07,1.7782707640753144e-05,protein_coding,JCAD
ENSG00000140945.17,3562.1841990541398,-4.76899758124266,0.9593162193458056,-4.971246691205557,6.652373912222143e-07,1.8136677788502993e-05,protein_coding,CDH13
ENSG00000187957.8,817.671165500613,-4.8942767603934545,0.9847159316502314,-4.9702422831642465,6.686928947235254e-07,1.8213048353741736e-05,protein_coding,DNER
ENSG00000027697.16,4046.879928185433,-1.974274216697268,0.39766689745203615,-4.964643095382089,6.882752367821076e-07,1.8691540966894386e-05,protein_coding,IFNGR1
ENSG00000100142.16,2215.9014902073236,-1.0387439767329132,0.20933089271529878,-4.962210609523653,6.969536238879246e-07,1.8871985481074193e-05,protein_coding,POLR2F
ENSG00000115844.11,486.6931164981937,-3.9854471231654665,0.8034978527490393,-4.960121684868101,7.044903519456457e-07,1.9020556194722593e-05,protein_coding,DLX2
ENSG00000166813.17,863.6573730817938,-2.372610333329917,0.4788735461027255,-4.954565464388707,7.249210786588742e-07,1.953427216413206e-05,protein_coding,KIF7
ENSG00000111860.14,336.24992659865836,-2.2599542835350936,0.4564739967526597,-4.950893806903198,7.387340788452985e-07,1.9863322958782133e-05,protein_coding,CEP85L
ENSG00000135919.14,41774.51247266927,-4.492836080563775,0.9079119647428449,-4.948537143506328,7.477332259295405e-07,2.0032629525480936e-05,protein_coding,SERPINE2
ENSG00000151702.18,224.45237269363855,-4.013165228326033,0.8123610292808807,-4.940125244410816,7.807240715217005e-07,2.085627183769487e-05,protein_coding,FLI1
ENSG00000117399.14,7191.038185060555,-1.6541085330210752,0.33520529268395916,-4.934613411908787,8.030966940232475e-07,2.141283484179226e-05,protein_coding,CDC20
ENSG00000114948.13,767.7088797346474,-4.1776094262115215,0.8492537843411245,-4.91915314743358,8.691944440455551e-07,2.2933551226968786e-05,protein_coding,ADAM23
ENSG00000100979.15,894.8513473685421,-4.81353646799647,0.9786895820216255,-4.918348530954432,8.72774131106482e-07,2.3006193857462153e-05,protein_coding,PLTP
ENSG00000167550.11,138.1024094344044,-1.6878524467854605,0.3432203540792882,-4.917693332358563,8.756995503117456e-07,2.3061468952202223e-05,protein_coding,RHEBL1
ENSG00000112742.10,2704.6482919987207,-1.587600322296063,0.32285966862493526,-4.91730766204921,8.774259556085815e-07,2.3069240695906866e-05,protein_coding,TTK
ENSG00000150093.20,71507.78582227771,-1.8571969103426236,0.3776896026069546,-4.917257180297146,8.776521733354422e-07,2.3069240695906866e-05,protein_coding,ITGB1
ENSG00000189001.11,130.34257186565517,-4.170025734573238,0.8494106638193734,-4.909316438085113,9.139440203209792e-07,2.3887836384652373e-05,protein_coding,SBSN
ENSG00000152492.15,5585.7120698908875,-1.6344822278984772,0.3329766974652063,-4.908698537588411,9.168278364789718e-07,2.3940731384829888e-05,protein_coding,CCDC50
ENSG00000129680.16,1795.4224899280257,-3.5195085882175374,0.7172232565332247,-4.907131156384218,9.241823462534963e-07,2.4087584073326144e-05,protein_coding,MAP7D3
ENSG00000094755.17,1268.8720618788298,-7.00190202052475,1.427026554428372,-4.906637510560917,9.265103835085918e-07,2.4125671688816804e-05,protein_coding,GABRP
ENSG00000186832.9,4128.475189394208,-5.41326470858625,1.1041450033638875,-4.902675547228128,9.454006378368089e-07,2.4594553415724683e-05,protein_coding,KRT16
ENSG00000026508.21,25862.569256357852,-3.3923161540531965,0.692134033513298,-4.901241652333832,9.523282595366562e-07,2.4728553575058173e-05,protein_coding,CD44
ENSG00000157766.19,1109.113710384525,-5.344741348244776,1.0927982234516516,-4.890876681116093,1.0038784712725091e-06,2.5898017725988475e-05,protein_coding,ACAN
ENSG00000266074.11,2627.0833729193932,-2.624000424905413,0.5366967852387353,-4.889167397822583,1.0126335886920769e-06,2.605144969947565e-05,protein_coding,BAHCC1
ENSG00000138448.13,13549.523364893459,-1.5379621761629036,0.3145834636095915,-4.8888843632021475,1.0140903944421474e-06,2.6053414704925744e-05,protein_coding,ITGAV
ENSG00000154845.16,6154.506458779291,-1.4393902425459715,0.2945135042437812,-4.887348871291579,1.0220289410773633e-06,2.6220458621041e-05,protein_coding,PPP4R1
ENSG00000166401.15,672.0804127352911,-2.5987717100594527,0.5321062635443232,-4.8839336954036465,1.0399005603797119e-06,2.6605397057655936e-05,protein_coding,SERPINB8
ENSG00000152784.16,216.87205152954533,-4.144619840363158,0.8495685357090016,-4.878499692675522,1.0689583064932798e-06,2.7248647820097927e-05,protein_coding,PRDM8
ENSG00000106665.16,2492.5618419243056,-2.533533447287382,0.519690328165007,-4.87508292916115,1.0876275475196327e-06,2.769917695586139e-05,protein_coding,CLIP2
ENSG00000140853.17,1137.4044424062865,-2.3526089884815526,0.4826055565108966,-4.874807089852546,1.0891483498683856e-06,2.7712553443269086e-05,protein_coding,NLRC5
ENSG00000156265.16,499.52275235878403,-3.943905009253701,0.8093182123502867,-4.873120299369603,1.0984928547342442e-06,2.782315478105771e-05,protein_coding,MAP3K7CL
ENSG00000127955.17,1812.441108567281,-3.6201213750218515,0.7435569735096154,-4.8686536526377395,1.1236113913831232e-06,2.8407671835186758e-05,protein_coding,GNAI1
ENSG00000157368.12,103.5766416123667,-4.21010893622276,0.8653659692578978,-4.865119597704051,1.1438761676229044e-06,2.889377223407547e-05,protein_coding,IL34
ENSG00000106714.18,516.1434290456525,-4.239019104844894,0.8721142685438038,-4.860623495958753,1.1701661819315883e-06,2.9477598045473023e-05,protein_coding,CNTNAP3
ENSG00000175832.13,1016.8844599529216,-3.0182694855637906,0.6214280107451107,-4.856989761283525,1.1918375440704016e-06,2.994222913063511e-05,protein_coding,ETV4
ENSG00000112149.10,411.2866031215791,-2.483664039723755,0.5116761429676168,-4.8539766292776765,1.2101000351191427e-06,3.031894201402021e-05,protein_coding,CD83
ENSG00000233608.4,757.1075554745204,-6.6876251257131765,1.3790257658516296,-4.8495287697421485,1.2375512008200725e-06,3.092322731241251e-05,protein_coding,TWIST2
ENSG00000137752.25,202.00233840644339,-4.74970147247451,0.9802267762271045,-4.845512883004608,1.2628501641992379e-06,3.1470633098164715e-05,protein_coding,CASP1
ENSG00000137076.21,26007.51363851801,-1.4888827652727241,0.307700924322751,-4.8387334830070845,1.3066912904300516e-06,3.244697480857352e-05,protein_coding,TLN1
ENSG00000275832.5,2528.2979323337604,-3.722188289853353,0.7709239325979355,-4.828217327888572,1.3776070477936745e-06,3.396551796491118e-05,protein_coding,ARHGAP23
ENSG00000134470.21,321.0338842254954,-2.466854778603336,0.5109730133493532,-4.827759420078694,1.380777569425457e-06,3.401356143586462e-05,protein_coding,IL15RA
ENSG00000165072.10,279.44304398810146,-3.9133059346805195,0.8108015765937336,-4.826465620751192,1.3897737150638649e-06,3.420489932141268e-05,protein_coding,MAMDC2
ENSG00000057019.16,8126.130563243303,-3.228966090584123,0.6697116999601203,-4.821427027146757,1.4253486278104096e-06,3.498765820434794e-05,protein_coding,DCBLD2
ENSG00000165617.15,682.3643519637498,-5.112150345126073,1.0604954060588994,-4.820530401092701,1.4317703457928274e-06,3.5109080582716944e-05,protein_coding,DACT1
ENSG00000173432.13,429.59874301306775,-4.9614823110126025,1.0295829497789943,-4.818924315012804,1.4433428956783996e-06,3.5335877611349105e-05,protein_coding,SAA1
ENSG00000006468.15,610.6410107790985,-3.92955633033239,0.816454371944849,-4.812952769144862,1.487164458260567e-06,3.637672219696058e-05,protein_coding,ETV1
